name;area;employer;salary;experience;monthly_hours
Специалист-логист по транспорту (Можайское шоссе);Москва;Петрович, Строительный Торговый Дом;126000.0;1;165.0
Менеджер по логистике/логист;Уфа;Рич Трак;90000.0;1;168.0
Логист-экспедитор;Набережные Челны;КАМАЗ;100000.0;1;168.0
Специалист по транспорту (Логист);Санкт-Петербург;X5 Transport;115000.0;1;180.0
Логист / стажер-логист / помощник логиста;Москва;Спецавтобаза №1;70000.0;0;168.0
Менеджер по логистике;Калуга;ГК Форпост;68000.0;1;
Менеджер по логистике и ВЭД/помощник руководителя;Калининград;СанВест;90000.0;1;168.0
Менеджер по логистике;Алматы;ALUCON SW;48750.0;1;168.0
Специалист по логистике/Снабжение;Пенза;ПП Роллед;95000.0;1;168.0
Менеджер по логистике;Москва;ЗДРАВМЕДТЕХ-М;90000.0;3;168.0
Менеджер по логистике (привлеченный транспорт);Нижний Новгород;Логистика для Бизнеса;345000.0;1;168.0
Диспетчер-логист;Саранск;НК-Групп;46000.0;1;127.5
Менеджер по логистике;Алматы;ATP Group Kazakhstan;105000.0;1;168.0
Менеджер отдела логистики и складского хозяйства;Омск;ФОРАС;120000.0;6;
Логист;Москва;ПЛМ;;1;
Логист по международным перевозкам;Санкт-Петербург;Скай Трейд;;3;168.0
Логист;Белогорск (Крым);Эко-Ритейл;;1;168.0
Менеджер по логистике;Алматы;Almagest Бизнес;56250.0;1;168.0
Менеджер по логистике (привлеченный транспорт);Краснодар;Логистика для Бизнеса;300000.0;1;168.0
Логист службы эвакуации;Москва;АВТОЛОГИСТИКА;90000.0;1;234.0
Логист нерудных материалов;Москва;СВ-Групп;130000.0;1;142.5
Ведущий менеджер по логистике ВЭД (импорт из Китая);Москва;Tradest;155000.0;3;168.0
Логист / Транспортный экспедитор;Брест;Хаарманн Сервисиз Интернэшнл;;1;168.0
Менеджер по логистике;Усть-Илимск;Теплый дом;55000.0;1;168.0
Логист экспедитор;Казань;ДИА логистик;200000.0;1;168.0
Ведущий логист по планированию производства;Омск;Сладуница;70000.0;1;168.0
Менеджер по логистике (маркетплейсы);Железнодорожный  (Московская область);РЕАЛ КЭР;123750.0;1;168.0
Логист/декларант;Минск;ВИ-МЕНС;;1;168.0
Старший менеджер по логистике/Менеджер по логистике;Екатеринбург;КВ Групп;110000.0;1;168.0
Логист;Сургут;ПТК;90000.0;1;168.0
Менеджер по логистике;Пушкино (Московская область);3Logic Group;108772.5;1;168.0
Логист;Пермь;ТД Монолит;60000.0;1;168.0
Логист;Москва;Генпоставка;162500.0;3;168.0
Менеджер по логистике;Тюмень;А-Восток;50000.0;1;168.0
Менеджер / логист в транспортную компанию;Подольск (Московская область);Рлм 24;200000.0;1;168.0
Специалист-логист по транспорту (Индустриальный пр.);Санкт-Петербург;Петрович, Строительный Торговый Дом;90000.0;1;180.0
Менеджер по логистике и ВЭД;Москва;Logita Trade;140000.0;1;168.0
Импорт-менеджер / логист ВЭД (Китай, Middle);Москва;Большой мир;145000.0;3;168.0
Логист (Последняя миля);Москва;RWB (Wildberries & Russ);126000.0;1;168.0
Диспетчер - логист;Москва;Спецавтобаза №1;67500.0;0;180.0
Специалист по логистике;Алматы;WELDING COMPANY;45000.0;1;168.0
Старший логист;Пермь;БетонКомплект;;1;168.0
Менеджер по логистике;Рязань;ITECO;80000.0;0;168.0
Менеджер по логистике;Коммунар;Рокс Логистик;70000.0;0;168.0
Водитель-логист на автомобиле компании;Санкт-Петербург;Кондратьева Наталья Михайловна;200000.0;0;111.0
Менеджер по логистике/Логист;Каменск-Уральский;Свиридов Евгений Олегович;100000.0;0;150.0
Менеджер по логистике;Екатеринбург;АПСТРИМ;125000.0;3;
Менеджер по логистике;Тюмень;Тюменжелезобетонстрой;60000.0;0;168.0
Специалист отдела логистики и закупок;Москва;Байкал Электроникс;;3;189.0
Специалист по логистике;Москва;ПИК-специализированный застройщик;110000.0;1;168.0
Помощник логиста;Екатеринбург;Транспортные Технологии Спутник;80000.0;0;168.0
Специалист по логистике;Ростов-на-Дону;Паллет Прайм;80000.0;1;168.0
Менеджер по логистике;Москва;Европак;130000.0;1;168.0
Специалист по логистике;Екатеринбург;Солид, Группа компаний;80000.0;1;168.0
Логист (Ведущий специалист по транспортной логистике);Владивосток;Группа Компаний РУСАГРО;;0;168.0
Менеджер по продажам транспортных услуг / Специалист по логистике;Екатеринбург;ТрансКапиталГрупп;150000.0;0;168.0
Дежурный логист;Санкт-Петербург;Северо-Запад, фармацевтический холдинг;;0;
Менеджер по логистике;Владивосток;Лерайн;100000.0;1;200.0
Логист-операционист;Астана;ЛЮЙЕ КЗ - LVYE KZ CO., LTD;60000.0;3;168.0
Менеджер по логистике;Москва;Органик Стандарт;115000.0;1;168.0
Логист;Казань;РСМК;100000.0;3;168.0
Логист;Москва;Дистрибуция фруктов и овощей;117000.0;1;180.0
Logistics Manager;Баку;CAPTAIN SHIPPING AND SUPPLY LLC;;0;225.0
Менеджер по логистике;Маркс;Архипова Елена Михайловна;;0;105.0
Менеджер по логистике;Новосибирск;Евразия;40000.0;1;168.0
Менеджер по логистике;Алматы;Business Truck;;0;189.0
Логист;Самара;ПромГазТранс;92500.0;0;168.0
Менеджер по логистике;Павлодар;ИнтерОптТорг-Казахстан;45000.0;1;168.0
Логист диспетчер;Астрахань;Фортуна;60000.0;1;210.0
Главный специалист по логистике, г. Москва;Москва;Северная Логистика;180000.0;1;168.0
Логист в транспортную компанию (экспедиция);Челябинск;Е-Транс;103450.0;3;168.0
Логист;Воронеж;РА ДРИМ, филиал г. Воронеж;60000.0;1;168.0
Менеджер по логистике;Минск;СпейсЛогистик;;3;168.0
Логист по маркетплейсам;Краснодар;HIPO HR - AGENCY;135000.0;0;189.0
Менеджер по поставкам на маркетплейсы/Логист;Москва;COZY HOME;;1;168.0
Логист;Ростов-на-Дону;Николь ТЭК;110000.0;1;168.0
Менеджер по логистике;Ульяновск;Автодоринжиниринг;50000.0;1;168.0
Специалист по логистике;Минск;ТРС;;1;168.0
Менеджер по логистике;Москва;Пегас Авто;125000.0;1;168.0
Логист в экспедиционную компанию;Москва;АБС-Логистика;110000.0;1;168.0
Специалист по логистике в транспортный отдел;Яблоновский (Республика Адыгея);Вершина;80000.0;1;168.0
Менеджер по логистике;Санкт-Петербург;Рекруто;80000.0;1;168.0
Менеджер по логистике;Тольятти;Ц-МИР;235000.0;1;126.0
Менеджер по логистике;Москва;Регионтрансавто;100000.0;1;168.0
Специалист по логистике;Астана;Asian Spirits Distribution;45000.0;1;168.0
Логист;Краснодар;AGS;;3;168.0
Помощник логиста;Москва;АктиТрансПоставка;52000.0;0;168.0
Менеджер по логистике;Екатеринбург;ТЭК Тимтранс;100000.0;1;168.0
Менеджер по логистике (Брянск);Брянск;ITECO;100000.0;0;168.0
Логист;Саратов;Фокс;115000.0;1;168.0
Логист мониторинга;Санкт-Петербург;Веселый Водовоз;95000.0;1;180.0
Железнодорожный логист;Петропавловск;ҚЫЗЫЛЖАР АҒАШЫ;;1;168.0
Менеджер по логистике;Тюмень;Динекс;150000.0;1;168.0
Логист (жд перевозки);Средний Икорец;Сан Агро;50000.0;1;168.0
Диспетчер-логист;Рязань;Высшая Лига;70000.0;3;168.0
Логист;Хабаровск;Атмос;130000.0;1;168.0
Логист - сортировщик;Алматы;ЧК NextGen Commerce Ltd.;;1;200.0
Менеджер по логистике;Екатеринбург;Альфамонолит;110000.0;3;168.0
Специалист по логистике и ВЭД;Москва;КемИнС;130000.0;3;168.0
Менеджер по логистике;Москва;169;100000.0;1;180.0
Логист;Пермь;Здоровое Питание;55000.0;1;180.0
Логист;Москва;НПК ПолимерГрупп;55000.0;1;168.0
Специалист по логистике;Минск;Автопромснаб-спедишн;;1;168.0
Логист;Владивосток;Джапан Транзит;70000.0;0;168.0
Логист, специалист ТМЦ;Красноярск;Канцеляр24.рф;60000.0;1;168.0
Специалист по логистике;Калининград;Ларгус39;100000.0;1;168.0
Оператор-логист отдела снабжения;Комсомольск-на-Амуре;Шумейко Дмитрий Эликсович;70000.0;0;168.0
Менеджер отдела логистики;Ярославль;Негабарит76;102500.0;1;168.0
Специалист по логистике;Тюмень;Knauf Insulation;;1;168.0
Менеджер по логистике;Усть-Каменогорск;ИНТЕРПОЛЕ;45000.0;1;168.0
Менеджер по логистике;Волгоград;ТК Приволжье-Транс;70000.0;1;168.0
Логист;Ижевск;ТК Мейджик Транс;65000.0;1;168.0
Менеджер по логистике (зерновое направление);Новороссийск;Европак-Юг;105000.0;1;168.0
Специалист по логистике;Анапа;Анапский завод кровли и фасада;50000.0;1;168.0
Менеджер по логистике;Санкт-Петербург;ПАУК;60000.0;0;168.0
Менеджер по логистике (привлеченный транспорт);Нижний Новгород;Delko;160000.0;1;168.0
Логист/Снабженец;Тюмень;РСМ-Тюмень;80000.0;1;168.0
Логист;Санкт-Петербург;Петербалт;101500.0;1;168.0
Менеджер по логистике;Москва;Холдинг СК;100000.0;1;189.0
Менеджер по продажам/логист (контейнерные перевозки);Новосибирск;Транслиния;85000.0;1;168.0
Менеджер по логистике;Клин (Московская область);ЭЛЕМЕНТ;;1;168.0
Логист-механик;Брест;крупная компания;;1;168.0
Менеджер по логистике;Костанай;Аграрное объединение Казахстана;;3;168.0
Специалист по наемному транспорту (Логист);Краснодар;X5 Transport;95000.0;1;189.0
Ведущий специалист по логистике;Санкт-Петербург;Библио-Глобус;80000.0;1;198.0
Менеджер по логистике;Екатеринбург;ЖБИ ИнвестСтрой;200000.0;1;168.0
Руководитель логистики/ Ведущий менеджер отдела логистики (транспортная логистика, B2C);Санкт-Петербург;VECTOR-TECH;140000.0;1;168.0
Менеджер по логистике (ВЭД);Москва;Кварта Групп;125000.0;1;168.0
Логист;Красный Яр (Самарская область);Паллет Маркет;52500.0;1;200.0
Логист;Старая Купавна (Московская область);Менделеев Транс;100000.0;3;168.0
Менеджер по логистике;Владивосток;Улисс Сервис;80000.0;3;168.0
Специалист отдела перевозок / Логист;Курск;OnlogSystem;65000.0;0;168.0
Менеджер по логистике;Новоалтайск;ТК Энергия;60000.0;3;168.0
Логист/ ведущий логист (привлеченный транспорт, экспедиция);Белгород;ГТЭ-ТРАНСПОРТ;10000.0;1;168.0
Менеджер по логистике;Санкт-Петербург;Бенефит;120000.0;1;168.0
Логист/Менеджер по логистике;Москва;АйБаРус;100000.0;1;168.0
Диспетчер логист по транспорту;Казань;Негабарит 12;75000.0;1;168.0
Логист по работе с привлеченным транспортом/экспедиция;Москва;Логистические решения;125000.0;1;189.0
Помощник логиста;Балашиха (Московская область);Ив-Транском;87500.0;0;168.0
Специалист службы логистики (железнодорожной);Подольск (Московская область);Металлокомплект-М;;1;168.0
Логист в транспортную компанию;Новосибирск;НТК МИР;80000.0;3;168.0
Логист;Чебоксары;СИСТЭМ ЭЛЕКТРИК;;1;168.0
Менеджер по логистике (собственный автопарк спецтехники);Новосибирск;СОЮЗ;125000.0;3;168.0
Специалист по логистике;Омск;Гайнутдинова Юлия Дмитриевна;250000.0;0;
Координатор-логист по отгрузке продукции;Казань;ЛЮМИ-ЗУМИ;49000.0;0;168.0
Менеджер по логистике;Тейково;РефТранс;100000.0;1;168.0
Менеджер по логистике на WB/помощник закупщика (Логист на Wildberries/Логист для маркетплейсов);Москва;Хорушкина Елена Анатольевна;45000.0;0;126.0
Логист (ВЭД);Самара;МегаТранс;90000.0;1;168.0
Менеджер по логистике РК;Алматы;BAIKONUR MACHINERY COMPANY;;1;168.0
Менеджер-Логист (Начинающий Логист);Челябинск;Н-транс;105000.0;0;168.0
Логист/Специалист по маршрутизации;Лобня (Московская область);Реал;100000.0;1;180.0
Менеджер по логистике;Павлодар;Тави Павлодар;60000.0;3;200.0
Специалист отдела логистики (без поиска клиентов);Пермь;АВТОБАН;70000.0;1;168.0
Менеджер по логистике;Москва;Планета Люстроград;115000.0;1;168.0
Диспетчер-логист;Ташкент;THE RDB-GROUP;4410.0;1;200.0
Логист;Мценск;Мираторг, Агропромышленный холдинг;;1;168.0
Логист (собственный автопарк);Челябинск;ВЕЛЕС;70000.0;0;168.0
Логист;Копейск;Красное & Белое, розничная сеть;95000.0;1;180.0
Логист / Экспедитор;Брест;ГрузОптЛогистик Транс;;1;168.0
Менеджер отгрузок/Логист (Оптовые продажи, Честный Знак и 1С);Москва;Getassistant;;1;168.0
Менеджер по логистике (со своей базой грузоотправителей);Санкт-Петербург;СТК;150000.0;1;126.0
Менеджер по логистике;Березовский (Свердловская область);ТЗС;100000.0;0;147.0
Менеджер по логистике/Аккаунт менеджер;Дзержинск (Нижегородская область);РПК В Движении;72500.0;1;168.0
Логист 5/2;Москва;ВОДОВОЗ.RU;80000.0;1;168.0
Менеджер по логистике;Москва;ИТ-Сервис;255000.0;1;168.0
Диспетчер-логист;Москва;Ecoplatform;85000.0;0;168.0
Ассистент менеджера по логистике / помощник логиста;Казань;ТРАНСИМЕКСА;50000.0;0;168.0
Менеджер по экспедиции (FTL) / Логист-экспедитор;Подольск (Московская область);Альтика;175000.0;1;189.0
Логист;Казань;ТехноРемСтрой-Казань;80000.0;1;168.0
Менеджер по логистике;Санкт-Петербург;Группа компаний БТК;113000.0;3;168.0
Логист - экономист;Ташкент;AZIYA FORMWORK;5670.0;3;168.0
Ассистент логиста;Санкт-Петербург;Кредо-Инвест;75000.0;1;168.0
Старший менеджер по логистике в транспортную компанию;Москва;Парус;170000.0;3;168.0
Менеджер по логистике (без продаж\отслеживание посылок);Самара;Курьерская служба БПЦ;55000.0;0;168.0
Специалист по логистике;Тамбов;Агрофирма Жупиков;70000.0;1;
Главный специалист по логистике;Якутск;ЯТЭК;;3;168.0
Менеджер по логистике, международный логист;Уфа;MP Sales;70000.0;1;168.0
Менеджер по логистике;Краснодар;ТЭКАР;200000.0;3;168.0
Менеджер по логистике;Санкт-Петербург;Логистическая Компания Церта;;1;168.0
Менеджер отдела логистики;Яблоновский (Республика Адыгея);Торговый Дом Строймолл;70000.0;3;180.0
Логист;Тольятти;Экотеклогистик;105000.0;1;168.0
Логист;Нижний Тагил;Нижнетагильская птицефабрика;37500.0;1;168.0
Логист;Самара;Ц-МИР;90000.0;1;168.0
Менеджер по логистике;Минск;Двери Остиум;;0;168.0
Менеджер по логистике;Москва;DIVERSITY;120000.0;1;168.0
Водитель-логист на автомобиле компании;Краснодар;Кондратьева Наталья Михайловна;185000.0;0;111.0
Менеджер по логистике (г. Ставрополь);Ставрополь;Стилсофт;60000.0;1;168.0
Специалист по логистике;Санкт-Петербург;Смарт Деливери Солюшн;90000.0;1;180.0
Менеджер по логистике (международная логистика);Алматы;LAM Kazakhstan (ЛАМ Казахстан);;1;168.0
Логист;Краснодар;ДОБРОЦЕН;71000.0;1;165.0
Координатор отдела доставки/Логист;Электросталь (Московская область);ROSSKO;98000.0;1;165.0
Логист / Специалист по ведению морских сборных перевозок;Москва;Эф.Эс. Макензи;52500.0;0;168.0
Менеджер-логист;Барнаул;АВАНС;;1;168.0
Логист по перевозке нерудных материалов;Москва;ЭКСПРЕСС;200000.0;1;
Начальник автоколонны - Логист;Домодедово (Московская область);ЯРД;300000.0;3;220.5
Менеджер по логистике;Санкт-Петербург;Траит;112500.0;1;168.0
Менеджер по логистике (на входящий поток, без поиска клиентов);Воронеж;Интерспецтранс;200000.0;1;230.0
Менеджер по логистике;Химки (Московская область);СДС;85000.0;1;168.0
Логист международных перевозок;Гродно;Центральная Транспортная Компания;;1;168.0
Логист-диспетчер;Москва;Здоровая Вода;90000.0;1;180.0
Менеджер по логистике;Москва;Rex Express;120000.0;1;231.0
Логист / Менеджер по дистрибуции;Красная Поляна;LIA LAB;70000.0;1;168.0
Кладовщик-логист;Зеленодольск (Республика Татарстан);AMCOR;;1;168.0
Помощник логиста в отдел по негабаритным перевозкам;Нижний Новгород;Поволжье-Транс;60000.0;0;168.0
Логист;Истра (Московская область);Европарк;83500.0;1;168.0
Менеджер по логистике;Москва;Планета Творчества;100000.0;1;168.0
Менеджер по логистике;Егорьевск (Московская область);РТП;60000.0;1;168.0
Логист;Пятигорск;Ozon;;1;180.0
Менеджер по логистике и ВЭД;Москва;ЗЕНИТ ЛОГИСТИК;100000.0;3;168.0
Логист;Брянск;Брянский рыбоперерабатывающий комбинат Океан;85000.0;1;168.0
Логист;Ижевск;UDS group;70000.0;1;168.0
Менеджер по логистике;Химки (Московская область);Офис Крафт;150000.0;1;168.0
Логист/Сюрвейер/Тальман/Кладовщик;Коледино (Московская область);Тихоокеанская Сюрвейерская Компания;3250.0;1;
Диспетчер/логист по спецтехнике;Омск;АвтоЛогистика55;55000.0;1;168.0
Ночной менеджер по логистике;Казань;Ozon;71500.0;1;165.0
Менеджер по автоперевозкам / Логист с базой клиентов (внутрироссийские дальние перевозки);Екатеринбург;Транстерра;;3;
Менеджер-логист в федеральной типографии;Санкт-Петербург;Рапида;120000.0;1;184.0
Диспетчер-логист;Калининград;Лид-Быт;50000.0;0;157.5
Логист;Благовещенск (Амурская область);Аквамарин;85000.0;1;168.0
Менеджер по логистике;Екатеринбург;Хардлайн;120000.0;1;168.0
Логист;Нижний Новгород;Печенеги;;3;168.0
Специалист по логистике;Пермь;Камский кабель;44000.0;1;168.0
Логист;Кокшетау;Зерновой Консорциум Казахстан;;3;168.0
Менеджер по логистике;Казань;Спасибо.ру;65000.0;1;180.0
Менеджер по логистике (экспедирование + автовывоз);Санкт-Петербург;Марджин Групп;100000.0;0;168.0
Менеджер по логистике (маркетплейсы);Москва;Белявская Ксения Игоревна;60000.0;1;168.0
Менеджер по логистике;Столбище;SMART-SHOP;65000.0;1;168.0
Начинающий специалист (логист);Тюмень;Титан;55000.0;0;180.0
Помощник логиста;Чебоксары;Дома;55000.0;0;168.0
Логист (экспедирование);Пермь;ТЭК Пермский край;;1;168.0
Менеджер по логистике;Казань;Скопа;90000.0;3;168.0
Специалист по логистике;Арамиль;Солид, Группа компаний;80000.0;1;168.0
Менеджер по логистике;Санкт-Петербург;Ростовская Стивидорная Компания;90000.0;0;168.0
Менеджер по логистике;Тамбов;Металл Сервис;50000.0;1;200.0
Логист/ Диспетчер (г. Краснодар);Краснодар;SFT Group;70000.0;1;165.0
Менеджер по логистике;Тверь;АРТ-ТРАНС;100000.0;1;168.0
Логист-экспедитор (негабаритные перевозки);Санкт-Петербург;АСТ Плюс;130950.0;1;168.0
Менеджер по логистике;Санкт-Петербург;Группа Компаний Энергоконтроль;115000.0;3;168.0
Логист-экспедитор;Екатеринбург;Омега Холдинг;130000.0;3;168.0
Логист;Белгород;МЕГАПРИНТ;100000.0;3;168.0
Специалист ВЭД (логист);Москва;ЮНИКС ГРУПП;125000.0;1;168.0
Логист;Ростов-на-Дону;Динамит;90000.0;3;162.0
Менеджер по логистике / Логист / Специалист по грузоперевозкам;Новосибирск;Арсенал Авто;100000.0;1;168.0
Диспетчер - логист (грузоперевозки);Краснодар;Бутусов Дмитрий Николаевич;109100.0;1;168.0
Специалист по логистике;Екатеринбург;РефТермоТранс;95000.0;1;168.0
Помощник логиста по контейнерным перевозкам;Екатеринбург;ТЛК Уралтрансхолдинг;50000.0;1;168.0
Экспедитор - Логист;Минск;Транспорт и Логистика;;1;168.0
Менеджер по логистике;Ижевск;Национальная Транспортная Компания;109200.0;1;168.0
Менеджер по логистике;Санкт-Петербург;Смарт-Сервис;;1;168.0
Логист сервиса;Волгоград;Сеть магазинов цифровой и бытовой техники DNS;64000.0;0;180.0
Менеджер по логистике;Тверь;АЛЬТЕКО;85000.0;0;168.0
Специалист по логистике в Кузяево Яндекс. Маркет;Лобня (Московская область);Яндекс Команда для бизнеса;95000.0;0;180.0
Менеджер по логистике;Подольск (Московская область);ПрофиПолимер;100000.0;1;168.0
Менеджер по логистике;Санкт-Петербург;Эколайф;60000.0;1;168.0
Менеджер по логистике;Санкт-Петербург;ИКП;110000.0;3;168.0
Специалист отдела логистики (кладовщик);Москва;Мезофарм;135000.0;1;168.0
Кладовщик - логист;Белгород;КАЭЛ;55000.0;0;168.0
Кладовщик;Горки Ленинские (Московская область);Логист-Трейд;100000.0;1;168.0
Менеджер по логистике;Кемерово;4 Колеса;;1;168.0
Диспетчер-логист;Москва;ТК Гарант;150000.0;3;168.0
Специалист по логистике и снабжени;Новосибирск;Гермес-Сибирь;80000.0;0;168.0
Менеджер отдела логистики (р-н Заозерный);Курган;ДетроиД;140000.0;3;168.0
Менеджер по логистике/продажам;Воронеж;Авс Трансавто;95000.0;1;168.0
Логист;Москва;Лоция;;1;168.0
Логист;Москва;Манго;30000.0;1;168.0
Ведущий специалист отдела логистики;Санкт-Петербург;China Logistics;120000.0;1;168.0
Менеджер по логистике/менеджер по закупке фрахта (фрахтовый менеджер);Санкт-Петербург;Импэкс Логистика;110000.0;3;
Помощник логиста;Москва;Компания Имотэк;50000.0;1;189.0
Логист;Тольятти;ТЛК-Групп;140000.0;1;168.0
Менеджер по логистике;Нижний Новгород;Темп Логистика;155000.0;1;168.0
Менеджер по логистике в Германию;Алматы;JOB2DAY;225000.0;0;144.0
Менеджер по логистике;Зеленоград;Точка;130000.0;1;168.0
Логист по железнодорожным перевозкам;Сургут;Норд-Логистик;50000.0;1;168.0
Продавец-логист (м. Водный стадион);Москва;ОКЕЙ – Федеральная розничная сеть;81000.0;0;166.5
Менеджер по логистике (на входящий поток, без поиска клиентов) в офис;Воронеж;Интерспецтранс;200000.0;1;210.0
Логист;Кокшетау;Ильичевка Астык;;1;168.0
Менеджер по ВЭД/Менеджер по закупкам/Логист;Серпухов (Московская область);Аквабрайт;100000.0;3;168.0
Логист;Владивосток;Элара;92500.0;1;168.0
Логист (привлечение грузоперевозчиков);Воронеж;ОРЕОЛ;100000.0;1;168.0
Export Logistics Manager with Chinese Language Proficiency / Менеджер по экспортной логистике;Китай;ЛТБ;100000.0;0;168.0
Начинающий логист;Ростов-на-Дону;Планета;57750.0;0;180.0
Менеджер по логистике;Алматы;UniFlo Kazakhstan (ЮниФло Казахстан), ТОО;79500.0;3;168.0
Логист-диспетчер;Симферополь;Сад-Инвест;75000.0;1;168.0
Логист;Ижевск;Логистическая Компания Автолайф;200000.0;1;207.0
Диспетчер / логист;Москва;VECTOR-TECH;80000.0;1;180.0
Менеджер по логистике (привлеченный транспорт);Нижний Новгород;ArzGroup;250000.0;1;168.0
Менеджер по логистике;Самара;Бл Групп;37500.0;0;186.0
Логист на собственный транспорт;Пенза;ПЕГАС-АВТО;100000.0;1;168.0
Менеджер по логистике;Алматы;MaryGooD;82500.0;1;168.0
Логист по собственному автопарку;Москва;ТрансМарис;120000.0;1;168.0
Логист-диспетчер (box truck and cargo van);Ташкент;Ann logistics;239400.0;0;168.0
Логист / менеджер по логистике;Барнаул;StaryginPro;110000.0;1;168.0
Логист - аналитик;Минск;Безопасность Труда;;1;168.0
Менеджер по логистике ВЭД;Санкт-Петербург;Бизнес Ателье;110000.0;1;168.0
Логист/Сюрвейер/Тальман/Кладовщик;Домодедово (Московская область);Тихоокеанская Сюрвейерская Компания;3250.0;1;
Логист по трейдингу;Астана;Alem Agro Holding (АлемАгро Холдинг);;3;
Логист;Владивосток;HR group;117500.0;1;168.0
Логист-маршрутизатор;Санкт-Петербург;Архыз-Сервис;100000.0;1;180.0
Инженер отдела грузовых перевозок (логист);Великий Новгород;СП НБИ Транспорт-Сервис;85000.0;0;168.0
Ассистент логиста;Москва;ИЛС;67500.0;0;168.0
Менеджер по логистике биопрепаратов (микрорайон Химки новые);Москва;Техвет-Регион;170000.0;3;168.0
Логист;Синявино;Северная, Птицефабрика;;1;
Менеджер по логистике (без поиска);Санкт-Петербург;Акварелле;60000.0;1;168.0
Логист / Администратор программ в детский научно-образовательный проект Sciencely;Казань;Sciencely;10000.0;0;
Логист по автомобильным перевозкам;Екатеринбург;ЦЕНТРАЛ ТРАНС;80000.0;1;168.0
Логист;Смоленск;DPD в России;;1;168.0
Логист на наемный транспорт;Казань;ТатТрансАвто;200000.0;3;168.0
Менеджер по логистике;Астана;Keruen Logistics;45000.0;0;168.0
Логист;Москва;Икорный.ПРО;140000.0;1;168.0
Логист;Киров (Кировская область);ТЛК-Групп;140000.0;1;168.0
Логист (импорт / экспорт / таможня);Алматы;Рекрутинговое агентство CHANGE (ИП Куприянова);60000.0;3;189.0
Оператор колл-центра/менеджер по доставке (логист);Москва;Любовь Пирогова;105000.0;1;180.0
Специалист по логистике;Москва;Лимкор;120000.0;3;168.0
Снабженец-логист;Санкт-Петербург;Металл Престиж СПб;85000.0;1;168.0
Логист Диспетчер / Помощник логиста;Санкт-Петербург;МПК Северная Звезда;70000.0;1;168.0
Менеджер по логистике (Логист);Москва;Логистика Вэлком;175000.0;1;168.0
Менеджер отдела логистики (р-н Меги, Адыгея);Краснодар;Торговый Дом Строймолл;70000.0;3;180.0
Специалист по транспорту (Логист);Екатеринбург;X5 Transport;100000.0;1;180.0
Логист;Красноярск;АХВ-ТРАНС;70000.0;1;168.0
Логист;Воронеж;Возовоз;87500.0;1;168.0
Логист;Орел;Элитаторг;50000.0;0;180.0
Диспетчер (Логист) автотранспортного отдела;Обнинск;СПЕЦТЕХНОЦЕНТР;62500.0;1;184.0
Специалист по логистике и ВЭД;Москва;Ворлд Индастриал Трейд;165000.0;3;168.0
Диспетчер-логист;Санкт-Петербург;Стелл Экспедишн;80000.0;1;180.0
Диспетчер-логист;Смоленск;Прайд;65000.0;1;168.0
Логист (логистическая компания);Химки (Московская область);Lightmans;120000.0;1;168.0
Менеджер-логист по грузоперевозкам;Нижний Новгород;ГК Мигтранс;100000.0;1;147.0
Логист (закупки);Санкт-Петербург;Глогос;115000.0;3;168.0
Менеджер по логистике;Москва;ГЛОБАЛ ГРУПП;130000.0;1;
Логист по работе с привлеченным транспортом;Белгород;Delko;160000.0;1;168.0
Менеджер по логистике;Гусь-Хрустальный;ДекорСтайлГласс;80000.0;1;168.0
Менеджер по логистике;Псков;АГЛ Групп;100000.0;0;168.0
Менеджер по логистике ( СНАБЖЕНИЕ);Челябинск;Челябинск-Восток-Сервис;54000.0;1;168.0
Специалист по логистике и документообороту / Координатор логистики и финансового документооборота;Москва;Дениз Ричардс;110000.0;1;168.0
Бухгалтер -логист;Волгоград;Вторресурс;50000.0;1;168.0
Ассистент менеджера по перевозкам/ассистент логиста;Ростов-на-Дону;Клевер Чойс;60000.0;1;168.0
Менеджер по логистике полного цикла;Санкт-Петербург;ПТК;105000.0;1;
Логист;Тюмень;ТехТранс;70000.0;1;168.0
Логист;Иркутск;СК А1;70000.0;1;168.0
Диспетчер-логист;Астрахань;Волгастройкомплект;60000.0;1;168.0
Менеджер по логистике;Семей;ПК «Цементный завод Семей»;;1;168.0
Менеджер по логистике;Тверь;Аква-Вита;62500.0;1;184.0
Диспетчер/логист;Ульяновск;ТФ Волжанка;65000.0;1;
Менеджер по логистике;Москва;Черкизово, Группа предприятий;;1;168.0
Логист-диспетчер;Москва;Фастроад;62500.0;0;
Логист;Псков;ГК Мега Холод;50000.0;0;168.0
Менеджер по логистике / Логист;Новосибирск;Гарант;100000.0;1;
Диспетчер-логист;Пушкино (Московская область);Фабрика Питания;;3;168.0
Менеджер по логистике (собственный транспорт компании);Казань;ТЭК «СКС ЛОГИСТИК»;105000.0;1;168.0
Логист по перевозкам;Калуга;Регион-Экспресс;80000.0;3;168.0
Менеджер по логистике;Великий Новгород;ITECO;100000.0;1;168.0
Логист отдела запасных частей автосалон GEELY;Тула;КорсГрупп;70000.0;1;168.0
Логист;Воронеж;Биолот;80000.0;1;168.0
Специалист по организации перевозок/Экспедитор;Брест;ЮРИДАН;;1;168.0
Специалист по логистике;Краснодар;Альтаир;75000.0;1;168.0
Логист (международные грузоперевозки);Уфа;ЛТ ГЛОБАЛ ФОРВАРДИНГ;100000.0;1;168.0
Диспетчер-логист РБ;Минск;Славянский штрих;;1;168.0
