name;salary;experience;company;region;responses
DevOps-инженер;;3;Центральный банк Российской Федерации (Банк России);Казань;12
Руководитель разработки в Обслуживание;;6;Т-Банк;Москва;12
Technical Officer;;3;VX Media;Москва;12
Эксперт по тестированию;;1;Газпромбанк;Москва;559
Преподаватель компьютерных курсов для взрослых;;3;Компьютерная академия TOP (Компьютерная Академия ТОП);Стерлитамак;12
Android-разработчик;;3;М.Видео-Эльдорадо;Москва;13
Архитектор больших данных;;3;Правительство Москвы;Москва;91
Инженер-программист I категории;175000.0;3;ФГУП Всероссийский научно-исследовательский институт автоматики им. Н.Л. Духова ( ГК Росатом);Москва;32
Руководитель группы разработки (Team Lead);;6;Т-Банк;Санкт-Петербург;0
DevOps Engineer (BYPASS);;3;Лаборатория Касперского;Москва;253
Руководитель группы разработки (Team Lead);;6;Т-Банк;Москва;0
Руководитель направления тестирования (Chapter Lead);;6;МТС Банк;Москва;234
Системный администратор сервисов процессинга;;6;Яндекс;Москва;12
Стажер-разработчик (г. Томск);72000.0;0;Национальная система платежных карт;Томск;571
Старший fullstack аналитик (B2G);;3;БФТ-Холдинг;Москва;58
Специалист по отчетности профессионального участника рынка ценных бумаг;200000.0;1;Россельхозбанк;Москва;0
DevSecOps-инженер;;1;Московский Кредитный Банк;Москва;13
Программист отдела поддержки приложений;60000.0;1;ПКО Воксис;Брянск;347
Инженер инфраструктуры;;3;X5 Tech;Москва;0
Специалист по автоматизации тестирования;;1;Совкомбанк Технологии;Саратов;0
DevOps-инженер (трайб IT4IT);;3;АО «ОТП Банк» (JSC «OTP Bank»);Москва;12
Fullstack JS разработчик (React Native + Node.JS);;3;Evercode Lab;Москва;2
Fullstack JS разработчик (React Native + Node.JS);;3;Evercode Lab;Санкт-Петербург;1
Руководитель отдела разработки ПО;250000.0;3;Алгоритм С;Москва;12
Ведущий инженер-программист;;3;Радар ММС;Санкт-Петербург;0
Разработчик (Oracle SOA, ADF);;1;Компания Русский Свет;Тверь;204
QA Engineer (Manual);;3;Karuna;Санкт-Петербург;18
Tech lead (Golang) / Руководитель команды разработки;;3;EYES OF WONDER SOFTWARE LLC;Москва;0
JavaScript developer;;3;Лаборатория системных технологий;Москва;101
Прикладной администратор (инженер по сопровождению);;3;Т1;Краснодар;267
Преподаватель информатики;100000.0;1;ГБПОУ МИПК им. И. Федорова;Москва;12
Инженер по тестированию (Fullstack);;3;Bell Integrator;Москва;343
Android-разработчик (Middle+);;3;SkillStaff;Москва;12
Ведущий консультант (администрирование Microsoft);;6;X5 Tech;Москва;12
SAP Developer to the consulting company DYN-IT. DE/Разработчик нативных приложений SAP Cloud;;3;Акимочкин А. Ю.;Москва;12
Ведущий инженер по автоматизации тестирования продуктов;;3;T2;Ростов-на-Дону;28
Backend-разработчик;200000.0;1;SW Development;Москва;1101
Начальник управления (управление ИТ проектами);;6;ГКУ Инфогород;Москва;12
Flutter-разработчик;;3;ITFB Group;Москва;12
Специалист отдела сертификационных испытаний (НДВ);;3;ЭДС;Москва;12
ИТ Лид;;3;Газпромбанк;Москва;17
Руководитель команды разработки (Team Lead);;6;Т-Банк;Пермь;0
Руководитель команды разработки (Team Lead);;6;Т-Банк;Саратов;0
Golang-разработчик;45600.0;1;MR Construction and Engineering Group;Ташкент;17
Mobile developer (React Native);360000.0;6;Wisebits;Сербия;12
Mobile developer (React Native);360000.0;6;Wisebits;Испания;12
Бизнес-аналитик (Middle);;1;Digital Spirit;Москва;17
Старший разработчик Go, Рекламный кабинет;;3;Ozon;Москва;0
.Net разработчик;;0;Anserem;Санкт-Петербург;13
Data Engineer (разработчик DWH);;3;X5 Tech;Москва;13
Преподаватель программирования в IT-школу для детей;81500.0;0;Hackerson (ИП Новиков Антон Петрович);Москва;12
Middle QA Engineer (AI Agent Testing);;1;СБЕР;Москва;101
Инженер по автоматизации тестирования Python, Навигация и Построение запросов;;1;Ozon;Москва;0
Application security engineer;;1;Контур;Казань;146
Разработчик (Frontend, Backend);;3;Казахстан ГИС Центр;Астана;193
Scala Developer;;3;Team.Inno / Фабрика инноваций и решений;Минск;0
